	volume
2021-11-26	3141.0
2021-11-29	4829.0
2021-11-30	3234.0
2021-12-01	5208.0
2021-12-02	4012.0
2021-12-03	5979.0
2021-12-06	6471.0
2021-12-07	5157.0
2021-12-08	2257.0
2021-12-09	3746.0
2021-12-10	3379.0
2021-12-13	3864.0
2021-12-14	2769.0
2021-12-15	5402.0
2021-12-16	1967.0
2021-12-17	3756.0
2021-12-20	3989.0
2021-12-21	3548.0
2021-12-22	3249.0
2021-12-23	3255.0
2021-12-24	4303.0
2021-12-27	4221.0
2021-12-28	3203.0
2021-12-29	3029.0
2021-12-30	3330.0
2021-12-31	5337.0
2022-01-04	3319.0
2022-01-05	3635.0
2022-01-06	3755.0
2022-01-07	3517.0
2022-01-10	3440.0
2022-01-11	3500.0
2022-01-12	3561.0
2022-01-13	4329.0
2022-01-14	3736.0
2022-01-17	4029.0
2022-01-18	2714.0
2022-01-19	3107.0
2022-01-20	1988.0
2022-01-21	3129.0
2022-01-24	3660.0
2022-01-25	5444.0
2022-01-26	3185.0
2022-01-27	3908.0
2022-01-28	4403.0
2022-02-07	2977.0
2022-02-08	2439.0
2022-02-09	2919.0
2022-02-10	4441.0
2022-02-11	3882.0
2022-02-14	5234.0
2022-02-15	5912.0
2022-02-16	3409.0
2022-02-17	2969.0
2022-02-18	4335.0
2022-02-21	3056.0
2022-02-22	4431.0
2022-02-23	3689.0
2022-02-24	4939.0
2022-02-25	4355.0
2022-02-28	4125.0
2022-03-01	3626.0
2022-03-02	4731.0
2022-03-03	4820.0
2022-03-04	5305.0
2022-03-07	3862.0
2022-03-08	5394.0
2022-03-09	4035.0
2022-03-10	4719.0
2022-03-11	4475.0
2022-03-14	4731.0
2022-03-15	4371.0
2022-03-16	3871.0
2022-03-17	2501.0
2022-03-18	4432.0
2022-03-21	4517.0
2022-03-22	4579.0
2022-03-23	3778.0
2022-03-24	2924.0
2022-03-25	4782.0
2022-03-28	4753.0
2022-03-29	3855.0
2022-03-30	3420.0
2022-03-31	3937.0
2022-04-01	5692.0
2022-04-04	2994.0
2022-04-05	2742.0
2022-04-06	6368.0
2022-04-07	4138.0
2022-04-08	4983.0
2022-04-12	4114.0
2022-04-13	3592.0
2022-04-14	4296.0
2022-04-15	4901.0
2022-04-18	3366.0
2022-04-19	4902.0
2022-04-20	3612.0
2022-04-21	1862.0
2022-04-22	4740.0
2022-04-25	4699.0
2022-04-26	5870.0
2022-04-27	5404.0
2022-04-28	3981.0
2022-04-29	5472.0
2022-05-04	3954.0
2022-05-05	4043.0
2022-05-06	5047.0
2022-05-09	4796.0
2022-05-10	4543.0
2022-05-11	4900.0
2022-05-12	5517.0
2022-05-13	6080.0
2022-05-16	4680.0
2022-05-17	6701.0
2022-05-18	3526.0
2022-05-19	1879.0
2022-05-20	6143.0
2022-05-23	4933.0
2022-05-24	5417.0
2022-05-25	4565.0
2022-05-26	4350.0
2022-05-27	5533.0
2022-05-30	4206.0
2022-05-31	5935.0
2022-06-01	4316.0
2022-06-02	4562.0
2022-06-03	4421.0
2022-06-06	6606.0
2022-06-07	5833.0
2022-06-08	5653.0
2022-06-09	4518.0
2022-06-10	7900.0
2022-06-13	6727.0
2022-06-14	8763.0
2022-06-15	6033.0
2022-06-16	3554.0
2022-06-17	7277.0
2022-06-20	7774.0
2022-06-21	7285.0
2022-06-22	9391.0
2022-06-23	7725.0
2022-06-24	8616.0
2022-06-27	8415.0
2022-06-28	6082.0
2022-06-29	5901.0
2022-06-30	12023.0
2022-07-01	7598.0
2022-07-04	5563.0
2022-07-05	6623.0
2022-07-06	7377.0
2022-07-07	6684.0
2022-07-08	7375.0
2022-07-11	6943.0
2022-07-12	6887.0
2022-07-13	7135.0
2022-07-14	6610.0
2022-07-15	7484.0
2022-07-18	6161.0
2022-07-19	5990.0
2022-07-20	7314.0
2022-07-21	4785.0
2022-07-22	6445.0
2022-07-25	5381.0
2022-07-26	4987.0
2022-07-27	7465.0
2022-07-28	6538.0
2022-07-29	6319.0
2022-08-01	6995.0
2022-08-02	5395.0
2022-08-03	6770.0
2022-08-04	6672.0
2022-08-05	7807.0
2022-08-08	4886.0
2022-08-09	5278.0
2022-08-10	5379.0
2022-08-11	6308.0
2022-08-12	8191.0
2022-08-15	7035.0
2022-08-16	5712.0
2022-08-17	7058.0
2022-08-18	4630.0
2022-08-19	7015.0
2022-08-22	7235.0
2022-08-23	9767.0
2022-08-24	6965.0
2022-08-25	5679.0
2022-08-26	6725.0
2022-08-29	6659.0
2022-08-30	6234.0
2022-08-31	13007.0
2022-09-05	6177.0
2022-09-06	6672.0
2022-09-07	8997.0
2022-09-08	7321.0
2022-09-09	8373.0
2022-09-12	5265.0
2022-09-13	7131.0
2022-09-14	7815.0
2022-09-15	4140.0
2022-09-16	9286.0
2022-09-19	6625.0
2022-09-20	6614.0
2022-09-21	6701.0
2022-09-22	8584.0
2022-09-23	8651.0
2022-09-26	8790.0
2022-09-27	7651.0
2022-09-28	8626.0
2022-09-29	9334.0
2022-09-30	15426.0
2022-10-03	7587.0
2022-10-04	8526.0
2022-10-05	12071.0
2022-10-06	7671.0
2022-10-07	9342.0
2022-10-10	11056.0
2022-10-11	11010.0
2022-10-12	11622.0
2022-10-13	9488.0
2022-10-14	8737.0
2022-10-17	7968.0
2022-10-18	8366.0
2022-10-19	6419.0
2022-10-20	4300.0
2022-10-21	8557.0
2022-10-24	8987.0
2022-10-25	5979.0
2022-10-26	6671.0
2022-10-27	12114.0
2022-10-28	6729.0
2022-10-31	9919.0
2022-11-01	8768.0
2022-11-02	7485.0
2022-11-03	10752.0
2022-11-04	8942.0
2022-11-07	8914.0
2022-11-08	9215.0
2022-11-09	9100.0
2022-11-10	8628.0
2022-11-11	8485.0
2022-11-14	8654.0
2022-11-15	8755.0
2022-11-16	11579.0
2022-11-17	3434.0
2022-11-18	6578.0
2022-11-21	8926.0
2022-11-22	8027.0
2022-11-23	8558.0
2022-11-24	7685.0
2022-11-25	8517.0
2022-11-28	8824.0
2022-11-29	10394.0
2022-11-30	8712.0
2022-12-01	10291.0
2022-12-02	9857.0
2022-12-05	8531.0
2022-12-06	6448.0
2022-12-07	9210.0
2022-12-08	8207.0
2022-12-09	8324.0
2022-12-12	7056.0
2022-12-13	7337.0
2022-12-14	6792.0
2022-12-15	3501.0
2022-12-16	6965.0
2022-12-19	6359.0
2022-12-20	5103.0
2022-12-21	10310.0
2022-12-22	6765.0
2022-12-23	8738.0
2022-12-26	8134.0
2022-12-27	8485.0
2022-12-28	7544.0
2022-12-29	9870.0
2022-12-30	12509.0
2023-01-03	9741.0
2023-01-04	6601.0
2023-01-05	6954.0
2023-01-06	8084.0
2023-01-09	5986.0
2023-01-10	5849.0
2023-01-11	6200.0
2023-01-12	7157.0
2023-01-13	7750.0
2023-01-16	7550.0
2023-01-17	8101.0
2023-01-18	6242.0
2023-01-19	6615.0
2023-01-27	5009.0
2023-01-30	6102.0
2023-01-31	7621.0
2023-02-01	6111.0
2023-02-02	5291.0
2023-02-03	6265.0
2023-02-06	5917.0
2023-02-07	6805.0
2023-02-08	5589.0
2023-02-09	8521.0
2023-02-10	8557.0
2023-02-13	9103.0
2023-02-14	7687.0
2023-02-15	7163.0
2023-02-16	4567.0
2023-02-17	7648.0
2023-02-20	7532.0
2023-02-21	6084.0
2023-02-22	11194.0
2023-02-23	8174.0
2023-02-24	11019.0
2023-02-27	8904.0
2023-02-28	8344.0
2023-03-01	8552.0
2023-03-02	5389.0
2023-03-03	8572.0
2023-03-06	9690.0
2023-03-07	9353.0
2023-03-08	9364.0
2023-03-09	7203.0
2023-03-10	14227.0
2023-03-13	7582.0
2023-03-14	9208.0
2023-03-15	9682.0
2023-03-16	6032.0
2023-03-17	8732.0
2023-03-20	8447.0
2023-03-21	9006.0
2023-03-22	
2023-03-23	
2023-03-24	
2023-03-27	
2023-03-28	
2023-03-29	
2023-03-30	
2023-03-31	15311.0
2023-04-03	
2023-04-04	
2023-04-05	
2023-04-06	
2023-04-07	
2023-04-10	
2023-04-11	
2023-04-12	
2023-04-13	
2023-04-14	
2023-04-17	
2023-04-18	
2023-04-19	
2023-04-20	
2023-04-21	
2023-04-24	
2023-04-25	
2023-04-26	
2023-04-27	
2023-04-28	
2023-05-04	
2023-05-05	
2023-05-08	
2023-05-09	
2023-05-10	
2023-05-11	
2023-05-12	
2023-05-15	
2023-05-16	
2023-05-17	
2023-05-18	
2023-05-19	
2023-05-22	
2023-05-23	
2023-05-24	
2023-05-25	
2023-05-26	
2023-05-29	
2023-05-30	
2023-05-31	5649.0
2023-06-01	
2023-06-02	
2023-06-05	
2023-06-06	
2023-06-07	
2023-06-08	
2023-06-09	
2023-06-12	
2023-06-13	
2023-06-14	
2023-06-15	
2023-06-16	
2023-06-19	
2023-06-20	
2023-06-21	
2023-06-22	
2023-06-23	
2023-06-26	
2023-06-27	
2023-06-28	
2023-06-29	
2023-06-30	
2023-07-03	
2023-07-04	
2023-07-05	
2023-07-06	
2023-07-07	
2023-07-10	
2023-07-11	
2023-07-12	
2023-07-13	
2023-07-14	
2023-07-17	
2023-07-18	
2023-07-19	
2023-07-20	
2023-07-21	
2023-07-24	
2023-07-25	
2023-07-26	
2023-07-27	
2023-07-28	
2023-07-31	
2023-08-01	
2023-08-02	
2023-08-03	
2023-08-04	
2023-08-07	
2023-08-08	
2023-08-09	
2023-08-10	
2023-08-11	
2023-08-14	
2023-08-15	
2023-08-16	
2023-08-17	
2023-08-18	
2023-08-21	
2023-08-22	
2023-08-23	
2023-08-24	
2023-08-25	
2023-08-28	
2023-08-29	
2023-08-30	5785.0
2023-08-31	6972.0
2023-09-05	
2023-09-06	
2023-09-07	
2023-09-08	
2023-09-11	
2023-09-12	
2023-09-13	
2023-09-14	
2023-09-15	
2023-09-18	
2023-09-19	
2023-09-20	
2023-09-21	
2023-09-22	6768.0
2023-09-25	8643.0
2023-09-26	7626.0
2023-09-27	7041.0
2023-09-28	6272.0
2023-09-29	8600.0
2023-10-02	6709.0
2023-10-03	7909.0
2023-10-04	8763.0
2023-10-05	7476.0
2023-10-06	8238.0
2023-10-09	5814.0
2023-10-10	4983.0
2023-10-11	7730.0
2023-10-12	5990.0
2023-10-13	7077.0
2023-10-16	6304.0
2023-10-17	8733.0
2023-10-18	6860.0
2023-10-19	5925.0
2023-10-20	8891.0
2023-10-23	7000.0
2023-10-24	8340.0
2023-10-25	7507.0
2023-10-26	7642.0
2023-10-27	10611.0
2023-10-30	9843.0
2023-10-31	8353.0
2023-11-01	7907.0
2023-11-02	10401.0
2023-11-03	7613.0
2023-11-06	9183.0
2023-11-07	6846.0
2023-11-08	7696.0
2023-11-09	6865.0
2023-11-10	8589.0
2023-11-13	8011.0
2023-11-14	8639.0
2023-11-15	7656.0
2023-11-16	3689.0
2023-11-17	9023.0
2023-11-20	7855.0
2023-11-21	7278.0
2023-11-22	6921.0
2023-11-23	11098.0
2023-11-24	9405.0
2023-11-27	7378.0
2023-11-28	7797.0
2023-11-29	7924.0
2023-11-30	7986.0
2023-12-01	8745.0
2023-12-04	6781.0
2023-12-05	6367.0
2023-12-06	6751.0
2023-12-07	8010.0
2023-12-08	9447.0
2023-12-11	5718.0
2023-12-12	7149.0
2023-12-13	7777.0
2023-12-14	6747.0
2023-12-15	8315.0
2023-12-18	7497.0
2023-12-19	7278.0
2023-12-20	5312.0
2023-12-21	4816.0
2023-12-22	6925.0
2023-12-25	5712.0
2023-12-26	7295.0
2023-12-27	6013.0
2023-12-28	6794.0
2023-12-29	7732.0
