	open
2022-02-09	1541.0
2022-02-10	1542.5
2022-02-11	1543.0
2022-02-14	1510.1
2022-02-15	1522.0
2022-02-16	1521.0
2022-02-17	1540.2
2022-02-18	1525.0
2022-02-21	1530.0
2022-02-22	1517.5
2022-02-23	1529.3
2022-02-24	1514.7
2022-02-25	1517.0
2022-02-28	1511.2
2022-03-01	1515.6
2022-03-02	1502.0
2022-03-03	1517.5
2022-03-04	1513.0
2022-03-07	1504.2
2022-03-08	1490.3
2022-03-09	1490.8
2022-03-10	1490.0
2022-03-11	1476.0
2022-03-14	1463.4
2022-03-15	1464.5
2022-03-16	1471.8
2022-03-17	1472.2
2022-03-18	1478.1
2022-03-21	1494.9
2022-03-22	1500.0
2022-03-23	1497.2
2022-03-24	1494.0
2022-03-25	1494.0
2022-03-28	1483.5
2022-03-29	1493.4
2022-03-30	1489.8
2022-03-31	1496.0
2022-04-01	1525.0
2022-04-04	1528.4
2022-04-05	1525.3
2022-04-06	1540.3
2022-04-07	1529.8
2022-04-08	1523.9
2022-04-12	1509.4
2022-04-13	1519.7
2022-04-14	1512.5
2022-04-15	1492.6
2022-04-18	1473.1
2022-04-19	1454.1
2022-04-20	1440.0
2022-04-21	1435.3
2022-04-22	1445.0
2022-04-25	1353.1
2022-04-26	1391.0
2022-04-27	1401.0
2022-04-28	1392.0
2022-04-29	1409.0
2022-05-04	1383.0
2022-05-05	1402.5
2022-05-06	1362.0
2022-05-09	1308.1
2022-05-10	1335.0
2022-05-11	1337.0
2022-05-12	1270.0
2022-05-13	1225.0
2022-05-16	1212.0
2022-05-17	1280.9
2022-05-18	1281.0
2022-05-19	1283.0
2022-05-20	1276.8
2022-05-23	1253.1
2022-05-24	1267.0
2022-05-25	1299.3
2022-05-26	1300.9
2022-05-27	1322.5
2022-05-30	1325.6
2022-05-31	1320.5
2022-06-01	1326.0
2022-06-02	1315.0
2022-06-03	1318.5
2022-06-06	1315.0
2022-06-07	1315.0
2022-06-08	1333.0
2022-06-09	1335.3
2022-06-10	1311.1
2022-06-13	1260.2
2022-06-14	1268.3
2022-06-15	1251.3
2022-06-16	1286.0
2022-06-17	1245.2
2022-06-20	1212.0
2022-06-21	1228.0
2022-06-22	1216.0
2022-06-23	1227.8
2022-06-24	1227.0
2022-06-27	1247.9
2022-06-28	1261.0
2022-06-29	1260.5
2022-06-30	1240.1
2022-07-01	1242.0
2022-07-04	1242.0
2022-07-05	1234.9
2022-07-06	1218.0
2022-07-07	1225.0
2022-07-08	1225.0
2022-07-11	1200.7
2022-07-12	1213.5
2022-07-13	1210.0
2022-07-14	1215.7
2022-07-15	1210.1
2022-07-18	1215.4
2022-07-19	1213.0
2022-07-20	1226.1
2022-07-21	1234.1
2022-07-22	1225.6
2022-07-25	1221.9
2022-07-26	1218.9
2022-07-27	1223.0
2022-07-28	1231.6
2022-07-29	1230.7
2022-08-01	1244.4
2022-08-02	1245.9
2022-08-03	1250.0
2022-08-04	1257.5
2022-08-05	1264.5
2022-08-08	1266.0
2022-08-09	1272.7
2022-08-10	1270.6
2022-08-11	1268.0
2022-08-12	1280.1
2022-08-15	1293.0
2022-08-16	1296.9
2022-08-17	1309.0
2022-08-18	1304.8
2022-08-19	1281.0
2022-08-22	1271.0
2022-08-23	1283.1
2022-08-24	1285.2
2022-08-25	1303.0
2022-08-26	1293.0
2022-08-29	1286.0
2022-08-30	1287.0
2022-08-31	1293.9
2022-09-05	1286.0
2022-09-06	1290.0
2022-09-07	1265.0
2022-09-08	1264.1
2022-09-09	1275.0
2022-09-12	1276.8
2022-09-13	1272.0
2022-09-14	1259.0
2022-09-15	1262.2
2022-09-16	1237.0
2022-09-19	1223.5
2022-09-20	1232.7
2022-09-21	1219.6
2022-09-22	1225.0
2022-09-23	1210.0
2022-09-26	1192.0
2022-09-27	1185.0
2022-09-28	1165.0
2022-09-29	1148.0
2022-09-30	1150.0
2022-10-03	1102.6
2022-10-04	1102.0
2022-10-05	1115.2
2022-10-06	1080.0
2022-10-07	1032.2
2022-10-10	1032.5
2022-10-11	989.0
2022-10-12	1025.1
2022-10-13	1039.6
2022-10-14	1048.0
2022-10-17	1050.0
2022-10-18	1057.9
2022-10-19	1053.0
2022-10-20	1058.0
2022-10-21	985.0
2022-10-24	942.0
2022-10-25	961.0
2022-10-26	967.5
2022-10-27	1025.0
2022-10-28	1016.0
2022-10-31	1024.0
2022-11-01	1018.0
2022-11-02	1021.0
2022-11-03	1001.1
2022-11-04	980.0
2022-11-07	950.0
2022-11-08	972.1
2022-11-09	959.0
2022-11-10	912.8
2022-11-11	938.0
2022-11-14	932.0
2022-11-15	895.0
2022-11-16	957.6
2022-11-17	972.5
2022-11-18	963.0
2022-11-21	938.2
2022-11-22	926.0
2022-11-23	924.1
2022-11-24	938.9
2022-11-25	969.0
2022-11-28	993.7
2022-11-29	1015.5
2022-11-30	1027.9
2022-12-01	1029.0
2022-12-02	1101.0
2022-12-05	1104.0
2022-12-06	1046.0
2022-12-07	1053.3
2022-12-08	1055.0
2022-12-09	1070.0
2022-12-12	1035.2
2022-12-13	1058.0
2022-12-14	1059.6
2022-12-15	1065.1
2022-12-16	1060.0
2022-12-19	1045.0
2022-12-20	1027.0
2022-12-21	1037.0
2022-12-22	1037.7
2022-12-23	1034.8
2022-12-26	986.4
2022-12-27	1001.0
2022-12-28	1008.0
2022-12-29	993.0
2022-12-30	1004.5
2023-01-03	1045.5
2023-01-04	1042.7
2023-01-05	1053.8
2023-01-06	1051.0
2023-01-09	1053.6
2023-01-10	1056.6
2023-01-11	1062.7
2023-01-12	1065.2
2023-01-13	1069.1
2023-01-16	1075.2
2023-01-17	1107.0
2023-01-18	1117.3
2023-01-19	1121.0
2023-01-27	1127.0
2023-01-30	1109.8
2023-01-31	1125.0
2023-02-01	1088.5
2023-02-02	1088.0
2023-02-03	1081.9
2023-02-06	1090.6
2023-02-07	1067.3
2023-02-08	1072.0
2023-02-09	1057.0
2023-02-10	1045.0
2023-02-13	1038.6
2023-02-14	1030.9
2023-02-15	1037.0
2023-02-16	1052.3
2023-02-17	1049.0
2023-02-20	1088.0
2023-02-21	1076.1
2023-02-22	1043.8
2023-02-23	1048.0
2023-02-24	1020.0
2023-02-27	1011.0
2023-02-28	1008.0
2023-03-01	1032.0
2023-03-02	1024.0
2023-03-03	1005.2
2023-03-06	1010.0
2023-03-07	1027.9
2023-03-08	1038.0
2023-03-09	1050.7
2023-03-10	1049.8
2023-03-13	1048.0
2023-03-14	1037.9
2023-03-15	1063.0
2023-03-16	1043.0
2023-03-17	1045.1
2023-03-20	1022.4
2023-03-21	1030.5
2023-03-22	
2023-03-23	
2023-03-24	
2023-03-27	
2023-03-28	
2023-03-29	
2023-03-30	
2023-03-31	1066.0
2023-04-03	
2023-04-04	
2023-04-05	
2023-04-06	
2023-04-07	
2023-04-10	
2023-04-11	
2023-04-12	
2023-04-13	
2023-04-14	
2023-04-17	
2023-04-18	
2023-04-19	
2023-04-20	
2023-04-21	
2023-04-24	
2023-04-25	
2023-04-26	
2023-04-27	
2023-04-28	
2023-05-04	
2023-05-05	
2023-05-08	
2023-05-09	
2023-05-10	
2023-05-11	
2023-05-12	
2023-05-15	
2023-05-16	
2023-05-17	
2023-05-18	
2023-05-19	
2023-05-22	
2023-05-23	
2023-05-24	
2023-05-25	
2023-05-26	
2023-05-29	
2023-05-30	
2023-05-31	1062.6
2023-06-01	
2023-06-02	
2023-06-05	
2023-06-06	
2023-06-07	
2023-06-08	
2023-06-09	
2023-06-12	
2023-06-13	
2023-06-14	
2023-06-15	
2023-06-16	
2023-06-19	
2023-06-20	
2023-06-21	
2023-06-22	
2023-06-23	
2023-06-26	
2023-06-27	
2023-06-28	
2023-06-29	
2023-06-30	
2023-07-03	
2023-07-04	
2023-07-05	
2023-07-06	
2023-07-07	
2023-07-10	
2023-07-11	
2023-07-12	
2023-07-13	
2023-07-14	
2023-07-17	
2023-07-18	
2023-07-19	
2023-07-20	
2023-07-21	
2023-07-24	
2023-07-25	
2023-07-26	
2023-07-27	
2023-07-28	
2023-07-31	
2023-08-01	
2023-08-02	
2023-08-03	
2023-08-04	
2023-08-07	
2023-08-08	
2023-08-09	
2023-08-10	
2023-08-11	
2023-08-14	
2023-08-15	
2023-08-16	
2023-08-17	
2023-08-18	
2023-08-21	
2023-08-22	
2023-08-23	
2023-08-24	
2023-08-25	
2023-08-28	
2023-08-29	
2023-08-30	1224.2
2023-08-31	1233.0
2023-09-05	
2023-09-06	
2023-09-07	
2023-09-08	
2023-09-11	
2023-09-12	
2023-09-13	
2023-09-14	
2023-09-15	
2023-09-18	
2023-09-19	
2023-09-20	
2023-09-21	
2023-09-22	1192.6
2023-09-25	1162.5
2023-09-26	1151.6
2023-09-27	1163.7
2023-09-28	1162.5
2023-09-29	1160.6
2023-10-02	1166.8
2023-10-03	1131.3
2023-10-04	1132.5
2023-10-05	1120.0
2023-10-06	1138.4
2023-10-09	1145.0
2023-10-10	1157.0
2023-10-11	1166.0
2023-10-12	1161.5
2023-10-13	1161.1
2023-10-16	1146.5
2023-10-17	1134.9
2023-10-18	1125.0
2023-10-19	1112.0
2023-10-20	1117.0
2023-10-23	1104.9
2023-10-24	1112.0
2023-10-25	1109.2
2023-10-26	1060.0
2023-10-27	1068.5
2023-10-30	1039.9
2023-10-31	1039.7
2023-11-01	1047.5
2023-11-02	1087.0
2023-11-03	1087.0
2023-11-06	1106.0
2023-11-07	1095.4
2023-11-08	1134.0
2023-11-09	1125.0
2023-11-10	1108.5
2023-11-13	1107.0
2023-11-14	1120.0
2023-11-15	1134.0
2023-11-16	1125.1
2023-11-17	1105.0
2023-11-20	1102.0
2023-11-21	1111.0
2023-11-22	1112.0
2023-11-23	1080.0
2023-11-24	1084.9
2023-11-27	1076.0
2023-11-28	1087.0
2023-11-29	1092.1
2023-11-30	1076.0
2023-12-01	1090.1
2023-12-04	1107.0
2023-12-05	1099.0
2023-12-06	1111.1
2023-12-07	1112.0
2023-12-08	1112.0
2023-12-11	1117.0
2023-12-12	1118.8
2023-12-13	1107.0
2023-12-14	1103.9
2023-12-15	1099.3
2023-12-18	1082.0
2023-12-19	1091.3
2023-12-20	1096.1
2023-12-21	1094.7
2023-12-22	1097.7
2023-12-25	1115.0
2023-12-26	1121.5
2023-12-27	1116.9
2023-12-28	1132.9
2023-12-29	1134.6
